0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,88.8369229956876,0.0,138.86599999999999,189.28,0.0,0.0
588.8228851768043,404.83972469151627,920.4222300330159,632.8277850386725,862.5699822283348,0.0,0.0
2312.178097072353,601.9612373467435,3614.2958670871085,940.9595286123391,1282.566067833333,0.0,0.0
3106.030013374161,737.2703988348522,4855.21052837629,1152.4689031560727,1570.861938771056,0.0,0.0
4052.310617659775,732.3440532692671,6334.3950607030665,1144.7682548193025,1560.36564221766,0.0,0.0
2766.156502293382,642.7612507814663,4323.935092462841,1004.7363285573492,1369.4964373520882,0.0,0.0
1617.493582408351,403.4182102654354,2528.3953590515675,630.6057357416507,859.5412387566407,0.0,0.0
0.0,120.56439549414748,0.0,188.46099999999998,256.88,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,76.14593399630367,0.0,119.02799999999999,162.24,0.0,0.0
116.05869496013582,338.57919467519866,181.417885614032,529.2522170094576,721.392274822852,0.0,0.0
92.35417101029402,555.0827299656389,144.36400855687046,867.6810922768025,1182.6845818713953,0.0,0.0
100.39907307853136,638.5068552905132,156.93944828323373,998.0860432443899,1360.4318282754464,0.0,0.0
159.7621414975785,641.1955579141616,249.73320544071169,1002.2889058148739,1366.1605007175217,0.0,0.0
2876.1876301602974,685.9984681984857,4495.930948320081,1072.3228593754334,1461.6196248367637,0.0,0.0
1728.6122021164656,407.7310081776898,2702.091134682339,637.3473131701281,868.7302826958497,0.0,0.0
0.0,69.80043949661169,0.0,109.10899999999998,148.72,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50.763955997535774,0.0,79.35199999999998,108.15999999999998,0.0,0.0
0.0,272.85626348675476,0.0,426.51699999999994,581.36,0.0,0.0
25.150136270652656,514.8141467019369,39.31359513127201,804.7350007764395,1096.8865017136268,0.0,0.0
100.3048619143199,644.8725120032623,156.79218150396872,1008.036559935693,1373.9947868061872,0.0,0.0
122.1094438529612,652.3522701494301,190.87615214800317,1019.7285913534873,1389.9315006653042,0.0,0.0
0.0,329.96571398398254,0.0,515.7879999999999,703.04,0.0,0.0
0.0,190.36483499075916,0.0,297.57,405.6,0.0,0.0
0.0,44.4184614978438,0.0,69.43299999999999,94.64,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.72747249845986,0.0,49.595,67.6,0.0,0.0
0.0,171.3283514916832,0.0,267.81299999999993,365.03999999999996,0.0,0.0
0.0,317.2747249845986,0.0,495.95000000000005,676.0,0.0,0.0
173.08409730840611,647.8034948252309,270.5575052165626,1012.618144335856,1380.23967248924,0.0,0.0
2975.962196329149,817.0834095324067,4651.894194663905,1277.2291173753856,1740.9151796466592,0.0,0.0
2122.0019738405645,625.4498133661589,3317.0208530708355,977.6758452915026,1332.6118992177758,0.0,0.0
1609.9328918438916,436.597642789013,2516.5768176104693,682.4703762700353,930.2348510102711,0.0,0.0
0.0,126.90988999383944,0.0,198.38,270.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
